id;user_id;team_id;gender;message;phase;time;reply_to
72812.0;7889.0;3429.0;F;En base a valores de lealtad y amistad pues, considero ayudar ya que el que hecho de que se le dificulto en una materia no le hace un mal estudiante, y no siempre sucederá este tipo de situación, a comparación de los demás alumnos que si hacen trampa en los examenes regularmente. Tomando en cuenta que al ayudar a pasar la materia  tambien no tendría difultades financieras y podrá continuar con sus estudios.;5.0;2023-04-19 04:40:28.585000+00:00;
72823.0;7889.0;3429.0;F;está bien;5.0;2023-04-19 04:40:57.237000+00:00;
72830.0;7889.0;3429.0;F;confirmen;5.0;2023-04-19 04:41:30.409000+00:00;
72390.0;7934.0;3430.0;F;???;5.0;2023-04-19 04:28:59.063000+00:00;
72404.0;7934.0;3430.0;F;Hola?;5.0;2023-04-19 04:29:19.551000+00:00;
72406.0;7886.0;3430.0;M;le ayudarías?;5.0;2023-04-19 04:29:22.211000+00:00;
72414.0;7934.0;3430.0;F;Yo si le ayudaría;5.0;2023-04-19 04:29:31.226000+00:00;
72420.0;7886.0;3430.0;M;¿por qué?;5.0;2023-04-19 04:29:43.526000+00:00;
72424.0;7907.0;3430.0;M;Dado el contexto, por mi parte no ayudaria.;5.0;2023-04-19 04:29:47.597000+00:00;
72447.0;7886.0;3430.0;M;¿Por que no ayudarias?;5.0;2023-04-19 04:30:22.054000+00:00;
72497.0;7907.0;3430.0;M;Por que segun la pregunta que se hace, dice que el pensamiento de los dos es de esforzarse y no de hacer trampa.;5.0;2023-04-19 04:31:44.409000+00:00;
72545.0;7907.0;3430.0;M;Y quieren ser buenos profesionales y haciendo trampa dejarían de lado sus ideales;5.0;2023-04-19 04:32:33.939000+00:00;
72570.0;7934.0;3430.0;F;Pero solo será una vez, y porque de verdad lo necesita;5.0;2023-04-19 04:33:11.333000+00:00;
72583.0;7934.0;3430.0;F;Ya que no tiene como pagar la materia en caso de que la pierda;5.0;2023-04-19 04:33:28.775000+00:00;
72587.0;7907.0;3430.0;M;Esque sea una o dos veces es lo mismo;5.0;2023-04-19 04:33:33.909000+00:00;
72593.0;7886.0;3430.0;M;se basa en la lealtad jamás podrías dar la espaldas a quien te apoyo  es sin embargo punto extremo a sus creencias pero se basa esas en ayuda por no querer estudiar;5.0;2023-04-19 04:33:37.334000+00:00;
72617.0;7907.0;3430.0;M;Claro que si, pero los buenos amigos dan buenos consejos;5.0;2023-04-19 04:34:07.169000+00:00;
72621.0;7886.0;3430.0;M;si no lo hace podría hasta perder la oportunidad de graduarse por temas financieros;5.0;2023-04-19 04:34:13.485000+00:00;
72658.0;7907.0;3430.0;M;Bueno, ese es mi pensamiento, dado el contexto, nose que piensen ustedes y que ponemos realmente jeje;5.0;2023-04-19 04:35:01.841000+00:00;
72672.0;7907.0;3430.0;M;Que dicen los demas!;5.0;2023-04-19 04:35:21.054000+00:00;
72680.0;7934.0;3430.0;F;bueno “B”, y tú qué harías en su lugar? Si por más que estudias la materia es muy complicada y necesitas su ayuda?;5.0;2023-04-19 04:35:36.278000+00:00;
72681.0;7886.0;3430.0;M;tú nunca has copiado;5.0;2023-04-19 04:35:41.697000+00:00;
72704.0;7907.0;3430.0;M;Si, he copiado. Pero el contexto de la historia que nos muestra y la pregunta hace que mi respuesta sea esa.;5.0;2023-04-19 04:36:36.359000+00:00;
72726.0;7907.0;3430.0;M;En un principio puse que si le ayudaría pero en la última pregunta cambie de opinión;5.0;2023-04-19 04:37:20.030000+00:00;
72729.0;7886.0;3430.0;M;entonces no volverias a copiar?;5.0;2023-04-19 04:37:22.713000+00:00;
72747.0;7934.0;3430.0;F;Solo ponte en su lugar;5.0;2023-04-19 04:37:51.102000+00:00;
72788.0;7907.0;3430.0;M;Por eso mismo me pongo en el contexto de la historia;5.0;2023-04-19 04:39:27.638000+00:00;
72795.0;7934.0;3430.0;F;💀💀;5.0;2023-04-19 04:39:37.193000+00:00;
72800.0;7934.0;3430.0;F;Bueno que ponemos;5.0;2023-04-19 04:39:42.041000+00:00;
72802.0;7907.0;3430.0;M;Por mi parte ayudaría a cualquier amigo sin pensarlo;5.0;2023-04-19 04:39:59.652000+00:00;
72811.0;7907.0;3430.0;M;Pero la historia que nos muestran, me da ha pensar diferente;5.0;2023-04-19 04:40:28.020000+00:00;
72827.0;7907.0;3430.0;M;Que ponemos!!!;5.0;2023-04-19 04:41:08.878000+00:00;
72828.0;7886.0;3430.0;M;pon que si  a pesar de todo has dicho que si;5.0;2023-04-19 04:41:19.682000+00:00;
72833.0;7907.0;3430.0;M;Listo;5.0;2023-04-19 04:41:34.502000+00:00;
72836.0;7886.0;3430.0;M;la B  es mujer se nota jaja;5.0;2023-04-19 04:41:43.842000+00:00;
72872.0;7886.0;3430.0;M;ya enviaron?;5.0;2023-04-19 04:44:40.733000+00:00;
72879.0;7934.0;3430.0;F;No tiene nada que ver si eres hombre o mujer;5.0;2023-04-19 04:47:05.769000+00:00;
72884.0;7907.0;3430.0;M;1 puse je;5.0;2023-04-19 04:47:58.294000+00:00;
72905.0;7907.0;3430.0;M;Todos tienen que poner lo mismo;5.0;2023-04-19 04:49:47.703000+00:00;
72408.0;7902.0;3431.0;M;Que calificación quedamos en poner?;5.0;2023-04-19 04:29:23.820000+00:00;
72456.0;7902.0;3431.0;M;Chicos?;5.0;2023-04-19 04:30:32.415000+00:00;
72492.0;7895.0;3431.0;M;Sería el número ya que Sebastián nos ayudó en tiempos de pandemia al igual que sus padres y por temas económicos el nos pide ayuda así que deberíamos dar el 1;5.0;2023-04-19 04:31:35.125000+00:00;
72511.0;7902.0;3431.0;M;De acuerdo con ello;5.0;2023-04-19 04:32:01.745000+00:00;
72520.0;7905.0;3431.0;F;De acuerdo con eso;5.0;2023-04-19 04:32:13.695000+00:00;
72551.0;7895.0;3431.0;M;Así de fácil???;5.0;2023-04-19 04:32:45.445000+00:00;
72559.0;7895.0;3431.0;M;Ninguno tiene queja???;5.0;2023-04-19 04:32:54.285000+00:00;
72566.0;7905.0;3431.0;F;Quieres quejarte tú?;5.0;2023-04-19 04:33:09.676000+00:00;
72597.0;7895.0;3431.0;M;No, pero me imaginé que alguno daría alguna queja o decirme lo contrario;5.0;2023-04-19 04:33:45.666000+00:00;
72628.0;7905.0;3431.0;F;Jajsjajjajajq no, supongo que pensamos lo mismo;5.0;2023-04-19 04:34:23.143000+00:00;
72656.0;7895.0;3431.0;M;Bueno si, en las respuestas se nota que pensamos igual;5.0;2023-04-19 04:34:56.644000+00:00;
72660.0;7902.0;3431.0;M;la situacion de Sebastián esta complicada y el si nos ayudo anteriormente;5.0;2023-04-19 04:35:04.786000+00:00;
72684.0;7895.0;3431.0;M;Claro, pero vale la pena perder el respeto que nos tiene Sebastián por darle como agradecimiento?;5.0;2023-04-19 04:35:53.236000+00:00;
72722.0;7902.0;3431.0;M;Sebastián tiene una buena amistad con nosotros, no creo que nos pierda el respeto;5.0;2023-04-19 04:37:06.874000+00:00;
72772.0;7895.0;3431.0;M;Pero Sebastián le tiene repudio y molestia por aquellos que se creen sabidos y las posibilidades si pueden ser significativas;5.0;2023-04-19 04:39:00.638000+00:00;
72805.0;7902.0;3431.0;M;Mmm claro pero sin embargo el nos llama de manera muy avergonzado y triste, tiene mucha presión por detrás sobre todo lo económico;5.0;2023-04-19 04:40:09.962000+00:00;
72817.0;7895.0;3431.0;M;Verdad, concuerdo con tu argumento, ponemos el 1 nomás;5.0;2023-04-19 04:40:45.926000+00:00;
72839.0;7902.0;3431.0;M;Y eso le llevaria a algo peor a el y a su familia;5.0;2023-04-19 04:42:03.397000+00:00;
72864.0;7895.0;3431.0;M;Que les parece si ponemos esto en el comentario: El nos ayudó mucho en nuestro pasado en tiempos de pandemia, por lo tanto es una buena manera de devolver el favor que el y su familia nos dieron anteriormente;5.0;2023-04-19 04:43:36.783000+00:00;
72869.0;7895.0;3431.0;M;Ok ya dijo el profesor, olviden ese mensaje;5.0;2023-04-19 04:44:20.175000+00:00;
72909.0;7902.0;3431.0;M;Pusieron todos la respuesta?;5.0;2023-04-19 04:50:32.267000+00:00;
72379.0;7909.0;3432.0;F;Hola;5.0;2023-04-19 04:27:19.856000+00:00;
72381.0;7926.0;3432.0;M;Hola;5.0;2023-04-19 04:28:19.331000+00:00;
72421.0;7909.0;3432.0;F;Yo digo que hay que ayudar osea 1 pues el me ayudó Ami en los estudios y en medio de una pandemia además hay que tomar en cuenta la empatía lo que das recibes sin embargo solo se le ayudaría en la preguntas que no puedo del todo pero si hay ciertas preguntas que puede desenvolverse que las haga solo;5.0;2023-04-19 04:29:45.174000+00:00;
72435.0;7909.0;3432.0;F;Cuál es su opinión?;5.0;2023-04-19 04:30:01.001000+00:00;
72494.0;7929.0;3432.0;F;Estoy de acuerdo a tu opinión pero también habría la manera que utilice más herramientas para que estudie;5.0;2023-04-19 04:31:39.182000+00:00;
72541.0;7926.0;3432.0;M;Mi opinión es no ayudarlo, la familia tiene sus principios y el la cumple. Dejando de lado toda la parte emocional para actuar de manera objetiva;5.0;2023-04-19 04:32:31.621000+00:00;
72542.0;7929.0;3432.0;F;Entonces cuál sería la calificación;5.0;2023-04-19 04:32:32.160000+00:00;
72546.0;7909.0;3432.0;F;Claro eso también solo que aquí falta algo en el contexto pues no me dice cuánto tiempo tiene para el examen Supongamos que es la siguiente día cuál sería la herramienta que el puede utilizar?;5.0;2023-04-19 04:32:34.551000+00:00;
72622.0;7909.0;3432.0;F;Claro dejando la parte emocional sería no ayudarlo;5.0;2023-04-19 04:34:13.764000+00:00;
72639.0;7929.0;3432.0;F;Ayuda una al maestro , existen herramientas más como clases explicativas en el internet , documentos;5.0;2023-04-19 04:34:36.428000+00:00;
72663.0;7926.0;3432.0;M;Creo que mencionó qué herramientas u otra forma de ayuda viene después;5.0;2023-04-19 04:35:08.938000+00:00;
72669.0;7926.0;3432.0;M;Entonces ahora no hay que mencionar eso;5.0;2023-04-19 04:35:18.502000+00:00;
72676.0;7909.0;3432.0;F;Pero aquí hay factores como la pandemia que me recibió en su hogar a pesar de que su familia no está bien económicamente y también me ayudó a mí en lo que se me complicaba en materias anteriores;5.0;2023-04-19 04:35:29.010000+00:00;
72690.0;7929.0;3432.0;F;Entonces cuál sería su conclusión;5.0;2023-04-19 04:36:04.879000+00:00;
72693.0;7929.0;3432.0;F;Si el ayudo;5.0;2023-04-19 04:36:11.761000+00:00;
72697.0;7909.0;3432.0;F;Ayudarlo si;5.0;2023-04-19 04:36:23.453000+00:00;
72700.0;7909.0;3432.0;F;Pero 1-2;5.0;2023-04-19 04:36:29.707000+00:00;
72702.0;7909.0;3432.0;F;?;5.0;2023-04-19 04:36:33.538000+00:00;
72705.0;7929.0;3432.0;F;2;5.0;2023-04-19 04:36:38.012000+00:00;
72708.0;7926.0;3432.0;M;Yo diría que 2;5.0;2023-04-19 04:36:41.575000+00:00;
72714.0;7909.0;3432.0;F;Listo dos entonces y cada quien su argumento;5.0;2023-04-19 04:36:53.566000+00:00;
72749.0;7929.0;3432.0;F;Listo;5.0;2023-04-19 04:38:00.391000+00:00;
72784.0;7909.0;3432.0;F;Los argumentos al parecer son similares más no igual;5.0;2023-04-19 04:39:19.556000+00:00;
72787.0;7909.0;3432.0;F;Me hago entender?;5.0;2023-04-19 04:39:23.856000+00:00;
72796.0;7909.0;3432.0;F;Le ayudó a contestar el examen tomando en cuenta todo lo que el también a hecho por mí pues a futuro yo también puedo necesitar de su ayuda y podré contar con el.;5.0;2023-04-19 04:39:37.332000+00:00;
72803.0;7909.0;3432.0;F;Esa es mi respuesta nose como sean las suyas pero si son más o menos parecidas me parece muy bien;5.0;2023-04-19 04:39:59.933000+00:00;
72877.0;7929.0;3432.0;F;Claro argumentado que ósea no vamos ayudarle a contestar todo el exmane;5.0;2023-04-19 04:46:30.133000+00:00;
72878.0;7929.0;3432.0;F;"Ya que ciertas cosas no halla entendido ;no me imagino que todo no entienda";5.0;2023-04-19 04:46:49.625000+00:00;
72880.0;7909.0;3432.0;F;Si claro no todo;5.0;2023-04-19 04:47:28.917000+00:00;
72510.0;7906.0;3433.0;M;Hola;5.0;2023-04-19 04:32:00.619000+00:00;
72521.0;7917.0;3433.0;M;Hola;5.0;2023-04-19 04:32:13.708000+00:00;
72526.0;7917.0;3433.0;M;Qué opinan?;5.0;2023-04-19 04:32:20.088000+00:00;
72529.0;7884.0;3433.0;M;Siento que la respuesta es la 1;5.0;2023-04-19 04:32:24.458000+00:00;
72537.0;7884.0;3433.0;M;Osea;5.0;2023-04-19 04:32:28.025000+00:00;
72556.0;7884.0;3433.0;M;Porque fueramos malos si no lo ayudamos a Sebastian ademas un examen no define quien eres en la vida;5.0;2023-04-19 04:32:49.153000+00:00;
72573.0;7884.0;3433.0;M;Que opinan amigues?;5.0;2023-04-19 04:33:11.992000+00:00;
72581.0;7917.0;3433.0;M;Desde mi punto de vista sería 1, pero sí consideramos los principios del narrador tal vez no esté tan cómodo haciendo trampa;5.0;2023-04-19 04:33:26.318000+00:00;
72585.0;7906.0;3433.0;M;Es verdad , aunque yo tendría la idea de que le ayude a estudiar mejor en ves de darle la prueba;5.0;2023-04-19 04:33:32.619000+00:00;
72605.0;7884.0;3433.0;M;Esque dijo el Licenciado que no hablemos sobre ayudarle a estudiar si no en si le ayudariamos;5.0;2023-04-19 04:33:55.620000+00:00;
72606.0;7906.0;3433.0;M;Ya que ambos tienen esa posición de anticopiar;5.0;2023-04-19 04:33:56.632000+00:00;
72624.0;7906.0;3433.0;M;Siendo así si la 1 estoy de acuerdo chicos;5.0;2023-04-19 04:34:16.064000+00:00;
72630.0;7884.0;3433.0;M;La 1 es todoo;5.0;2023-04-19 04:34:29.436000+00:00;
72641.0;7917.0;3433.0;M;Sería la 1 aunque en contra de sus principios;5.0;2023-04-19 04:34:37.699000+00:00;
72650.0;7917.0;3433.0;M;No se diga más;5.0;2023-04-19 04:34:48.548000+00:00;
72654.0;7884.0;3433.0;M;🫶🏻;5.0;2023-04-19 04:34:54.694000+00:00;
72671.0;7884.0;3433.0;M;Pero ustedes creen que un examen define a las personas o un título?;5.0;2023-04-19 04:35:20.851000+00:00;
72675.0;7884.0;3433.0;M;Yo creo que no;5.0;2023-04-19 04:35:27.277000+00:00;
72686.0;7917.0;3433.0;M;Evidentemente, no;5.0;2023-04-19 04:35:56.237000+00:00;
72724.0;7884.0;3433.0;M;Pongan en el comentario algo;5.0;2023-04-19 04:37:17.651000+00:00;
72733.0;7884.0;3433.0;M;O no ahi que poner ya nada?;5.0;2023-04-19 04:37:26.909000+00:00;
72760.0;7917.0;3433.0;M;No sé;5.0;2023-04-19 04:38:24.756000+00:00;
72771.0;7917.0;3433.0;M;Parece que sí;5.0;2023-04-19 04:38:50.789000+00:00;
72773.0;7884.0;3433.0;M;Ya ya escribi yó que escogimos la 1 todos.;5.0;2023-04-19 04:39:01.327000+00:00;
72779.0;7917.0;3433.0;M;Pero pasa la respuesta para poner todos lo mismo;5.0;2023-04-19 04:39:14.020000+00:00;
72783.0;7917.0;3433.0;M;Por fi;5.0;2023-04-19 04:39:17.668000+00:00;
72786.0;7917.0;3433.0;M;<3;5.0;2023-04-19 04:39:23.576000+00:00;
72797.0;7884.0;3433.0;M;Nuestro grupo se dio cuenta que la respuesta es la número uno ya que un examen no te define como persona, sebastian es un chico con valores y muy humilde que viene trabajando desde casa, entonces si lo ayudariamos todos nosotros.;5.0;2023-04-19 04:39:39.796000+00:00;
72831.0;7917.0;3433.0;M;✅;5.0;2023-04-19 04:41:33.055000+00:00;
72871.0;7884.0;3433.0;M;Creo que debemos poner un argumento propio no el mismo o si? O nose ? Ayuda!!!;5.0;2023-04-19 04:44:35.052000+00:00;
72881.0;7884.0;3433.0;M;El autor B selenciona la respues  1;5.0;2023-04-19 04:47:37.397000+00:00;
72883.0;7884.0;3433.0;M;Cambia tu respuesta;5.0;2023-04-19 04:47:43.515000+00:00;
72888.0;7884.0;3433.0;M;?????;5.0;2023-04-19 04:48:13.927000+00:00;
72892.0;7884.0;3433.0;M;Todos pongan 1 :((;5.0;2023-04-19 04:48:34.540000+00:00;
72893.0;7906.0;3433.0;M;Listo;5.0;2023-04-19 04:48:45.169000+00:00;
72896.0;7906.0;3433.0;M;Yo puse la 1;5.0;2023-04-19 04:48:52.325000+00:00;
72906.0;7884.0;3433.0;M;Esque todos tenemos que tener la 1;5.0;2023-04-19 04:49:52.643000+00:00;
72398.0;7911.0;3434.0;M;Hola;5.0;2023-04-19 04:29:09.124000+00:00;
72403.0;7922.0;3434.0;M;Hola;5.0;2023-04-19 04:29:16.429000+00:00;
72410.0;7900.0;3434.0;F;Que opinan?;5.0;2023-04-19 04:29:27.189000+00:00;
72423.0;7922.0;3434.0;M;Yo digo que uno o dos;5.0;2023-04-19 04:29:47.554000+00:00;
72429.0;7911.0;3434.0;M;Dos;5.0;2023-04-19 04:29:54.039000+00:00;
72433.0;7900.0;3434.0;F;entonces 2;5.0;2023-04-19 04:30:00.614000+00:00;
72444.0;7922.0;3434.0;M;D1;5.0;2023-04-19 04:30:16.210000+00:00;
72450.0;7922.0;3434.0;M;Comentario?;5.0;2023-04-19 04:30:24.671000+00:00;
72504.0;7922.0;3434.0;M;Confirmen;5.0;2023-04-19 04:31:55.545000+00:00;
72549.0;7900.0;3434.0;F;Yo si lo ayudo, tomando en cuenta todas las circunstancias, sobre su familia, además la ayuda que recibió, es su amigo de igual forma, como dije creo no te quitaría nada, bueno eso pienso;5.0;2023-04-19 04:32:39.312000+00:00;
72555.0;7900.0;3434.0;F;voy a ponerle 1;5.0;2023-04-19 04:32:49.104000+00:00;
72558.0;7900.0;3434.0;F;que dicen?;5.0;2023-04-19 04:32:53.589000+00:00;
72588.0;7911.0;3434.0;M;De mi parte el dos, por lo que se ve que es un chico dedicado y que le puso esfuerzo a la materia, pero no estaría del todo decidido en ayudarlo;5.0;2023-04-19 04:33:34.752000+00:00;
72626.0;7922.0;3434.0;M;Sisi 2;5.0;2023-04-19 04:34:20.080000+00:00;
72633.0;7911.0;3434.0;M;Ya que sería algo hipócrita por su interés en no copiar con sus compañeros;5.0;2023-04-19 04:34:32.269000+00:00;
72634.0;7900.0;3434.0;F;entonces el 2;5.0;2023-04-19 04:34:33.431000+00:00;
72385.0;7913.0;3435.0;F;Creo que lo más allegado es ayudar a Sebastián?;5.0;2023-04-19 04:28:40.417000+00:00;
72394.0;7939.0;3435.0;F;Si, yo también ayudaría a Sebastian;5.0;2023-04-19 04:29:04.675000+00:00;
72405.0;7883.0;3435.0;F;Opino que no es conveniente ayudarlo, por que Sebastián tiene la posibilidad de pasar el curso sin problema;5.0;2023-04-19 04:29:21.901000+00:00;
72422.0;7883.0;3435.0;F;lo mas conveniente es ayudarle a estudiar no ayudarle a copiar;5.0;2023-04-19 04:29:45.234000+00:00;
72430.0;7939.0;3435.0;F;Tiene poco tiempo para estudiar, no s;5.0;2023-04-19 04:29:58.012000+00:00;
72436.0;7939.0;3435.0;F;Mo x;5.0;2023-04-19 04:30:02.667000+00:00;
72451.0;7913.0;3435.0;F;Pongamos un 2;5.0;2023-04-19 04:30:25.475000+00:00;
72460.0;7883.0;3435.0;F;ese poco tiempo lo puede convertir en conocimiento si busca la manera correcta de estudiar;5.0;2023-04-19 04:30:38.080000+00:00;
72468.0;7939.0;3435.0;F;No creo que sea justo que lo tachen de 'mal profesional' por un caso fortuito, no va a definir su vida por haber pedido ayuda en un examen;5.0;2023-04-19 04:30:53.388000+00:00;
72475.0;7913.0;3435.0;F;Como son dos respuestas a favor de ayudar;5.0;2023-04-19 04:31:05.811000+00:00;
72480.0;7913.0;3435.0;F;Para la calificación está bien un 2;5.0;2023-04-19 04:31:15.912000+00:00;
72485.0;7939.0;3435.0;F;Si un 2;5.0;2023-04-19 04:31:27.845000+00:00;
72489.0;7883.0;3435.0;F;no se lo tacha de mal profesional pero tampoco es ético de su parte;5.0;2023-04-19 04:31:31.820000+00:00;
72491.0;7913.0;3435.0;F;Además independientemente de si tiene tiempo, es la lealtad y gratitud;5.0;2023-04-19 04:31:35.084000+00:00;
72506.0;7913.0;3435.0;F;Si Sebastian lo apoyo en las malas, hasta cuando se fue de casa, por qué no ayudarlo ahora?;5.0;2023-04-19 04:31:56.855000+00:00;
72513.0;7883.0;3435.0;F;debería dar mas de el no la salida mas fácil;5.0;2023-04-19 04:32:02.964000+00:00;
72527.0;7883.0;3435.0;F;ayúdalo a estudiar, igual lo estas ayudando;5.0;2023-04-19 04:32:20.822000+00:00;
72538.0;7913.0;3435.0;F;Sebastián también le pudo decir “regrésate y arréglate con tu familia” así como supondríamos que le diga que estudie;5.0;2023-04-19 04:32:29+00:00;
72548.0;7913.0;3435.0;F;Pero el amigo siempre ayuda sin juzgar;5.0;2023-04-19 04:32:38.707000+00:00;
72562.0;7939.0;3435.0;F;Es que es un examen, no es la vida, no es como que digas 'o me ayudas en este examen o me muero' pero su familia si puede sufrir;5.0;2023-04-19 04:32:58.801000+00:00;
72567.0;7883.0;3435.0;F;haber decir que estudie no es juzgarlo;5.0;2023-04-19 04:33:09.960000+00:00;
72580.0;7913.0;3435.0;F;Bueno, se fue el 2;5.0;2023-04-19 04:33:25.494000+00:00;
72594.0;7913.0;3435.0;F;De justificación pongamos lo que dijimos, la lealtad y eso;5.0;2023-04-19 04:33:37.358000+00:00;
72596.0;7883.0;3435.0;F;su familia sabe ganarse las cosas y pueden seguir ganándoselas;5.0;2023-04-19 04:33:41.615000+00:00;
72612.0;7883.0;3435.0;F;no estoy de acuerdo;5.0;2023-04-19 04:34:00.593000+00:00;72594.0
72625.0;7939.0;3435.0;F;A ver A por qué no estás de acuerdo;5.0;2023-04-19 04:34:17.225000+00:00;
72637.0;7913.0;3435.0;F;Es que no todos vamos a llegar a un acuerdo fijo;5.0;2023-04-19 04:34:34.875000+00:00;
72644.0;7913.0;3435.0;F;Pero si podemos hacer por democracia;5.0;2023-04-19 04:34:43.380000+00:00;
72655.0;7913.0;3435.0;F;Por mayoría;5.0;2023-04-19 04:34:55.278000+00:00;
72670.0;7939.0;3435.0;F;Si.;5.0;2023-04-19 04:35:19.881000+00:00;72655.0
72674.0;7883.0;3435.0;F;Haber se supone que odian los que copian no? entonces por que convertirse en uno, no se trata del tiempo se trata de que puede lograrlo;5.0;2023-04-19 04:35:25.735000+00:00;
72687.0;7913.0;3435.0;F;Y si no lo logra, llevarías la culpa de que estaba en tus manos ayudarlo?;5.0;2023-04-19 04:35:58.643000+00:00;
72689.0;7883.0;3435.0;F;pero si son 2 díganme una buena razón para poner un 2........;5.0;2023-04-19 04:36:03.771000+00:00;
72695.0;7913.0;3435.0;F;De que una familia se hunda?;5.0;2023-04-19 04:36:17.697000+00:00;
72716.0;7939.0;3435.0;F;Capaz que tiempo no fue la expresión apropiada, pero asi como dije, es una prueba, es decir 'si, el y su familia me ayudaron mucho cuando lo necesité y ahora que Sebastián me necesita no lo ayudo porque no soy un copión';5.0;2023-04-19 04:36:57.392000+00:00;
72717.0;7913.0;3435.0;F;Ya dijimos, que por lealtad y gratitud al amigo 🫠;5.0;2023-04-19 04:36:58.306000+00:00;
72719.0;7883.0;3435.0;F;por un examen no se van a hundir;5.0;2023-04-19 04:37:02.889000+00:00;
72728.0;7913.0;3435.0;F;Dice que la familia está dependiendo económicamente;5.0;2023-04-19 04:37:21.971000+00:00;
72740.0;7939.0;3435.0;F;Exacto, porque ayudes en un examen no vas a hundirte;5.0;2023-04-19 04:37:41.866000+00:00;72719.0
72751.0;7883.0;3435.0;F;pero también dice que la familia puede ganarse sus cosas;5.0;2023-04-19 04:38:01.440000+00:00;
72754.0;7883.0;3435.0;F;y por no ayudarlo tampoco se van a undir;5.0;2023-04-19 04:38:12.474000+00:00;
72763.0;7913.0;3435.0;F;Siempre hay que ser empáticos en los problemas de los demás;5.0;2023-04-19 04:38:37.710000+00:00;
